unixTime,temp,sal,pH
1651264300.0,75.1,35.0,8.2
1651264305.0,74.4,36.0,8.37
1651264310.0,77.2,36.0,8.46
1651264315.0,79.0,34.0,8.49
1651264320.0,74.8,34.0,8.27
1651264325.0,79.5,36.0,8.13
1651264330.0,79.2,34.0,8.01
1651264335.0,73.8,34.0,8.37
1651264340.0,75.5,36.0,8.05
1651264345.0,77.3,35.0,8.38
1651264350.0,77.6,35.0,8.27
1651264355.0,76.5,35.0,8.1
1651264360.0,75.4,35.0,8.05
1651264365.0,76.4,35.0,8.03
1651264370.0,79.7,36.0,8.02
1651264375.0,77.0,34.0,8.04
1651264380.0,78.7,34.0,8.02
1651264385.0,79.2,35.0,8.45
1651264390.0,74.2,34.0,8.08
1651264395.0,77.5,36.0,8.1
1651264400.0,77.0,34.0,8.11
1651264405.0,78.4,36.0,8.29
1651264410.0,76.0,36.0,8.5
1651264415.0,78.3,34.0,8.07
1651264420.0,73.4,36.0,8.09
1651264425.0,78.5,35.0,8.43
1651264430.0,76.9,36.0,8.24
1651264435.0,74.8,34.0,8.4
1651264440.0,75.3,36.0,8.43
1651264445.0,75.4,34.0,8.36
1651264450.0,73.1,35.0,8.12
1651264455.0,75.6,35.0,8.05
1651264460.0,77.1,35.0,8.35
1651264465.0,78.2,34.0,8.24
1651264470.0,79.4,34.0,8.42
1651264475.0,79.3,35.0,8.05
1651264480.0,79.5,34.0,8.22
1651264485.0,78.4,34.0,8.12
1651264490.0,79.7,34.0,8.48
1651264495.0,75.2,36.0,8.03
1651264500.0,79.4,35.0,8.08
1651264505.0,75.2,35.0,8.03
1651264510.0,75.9,34.0,8.13
1651264515.0,73.2,35.0,8.39
1651264520.0,79.0,35.0,8.02
1651264525.0,74.9,35.0,8.39
1651264530.0,77.2,36.0,8.04
1651264535.0,75.0,35.0,8.13
1651264540.0,75.0,36.0,8.29
1651264545.0,79.8,35.0,8.0
1651264550.0,75.3,35.0,8.28
1651264555.0,78.5,34.0,8.08
1651264560.0,74.9,35.0,8.03
1651264565.0,77.7,36.0,8.01
1651264570.0,73.6,35.0,8.08
1651264575.0,73.1,35.0,8.36
1651264580.0,73.8,36.0,8.47
1651264585.0,80.0,34.0,8.37
1651264590.0,75.0,36.0,8.47
1651264595.0,73.2,35.0,8.1
1651264600.0,75.4,36.0,8.42
1651264605.0,76.2,36.0,8.26
1651264610.0,79.9,36.0,8.11
1651264615.0,74.2,36.0,8.33
1651264620.0,76.7,34.0,8.13
1651264625.0,77.7,36.0,8.02
1651264630.0,73.3,34.0,8.05
1651264635.0,79.1,36.0,8.35
1651264640.0,77.2,36.0,8.08
1651264645.0,78.1,35.0,8.49
1651264650.0,76.0,34.0,8.15
1651264655.0,78.8,34.0,8.16
1651264660.0,76.6,34.0,8.18
1651264665.0,75.2,34.0,8.13
1651264670.0,73.4,36.0,8.02
1651264675.0,78.5,36.0,8.24
1651264680.0,76.4,35.0,8.39
1651264685.0,77.4,35.0,8.35
1651264690.0,78.1,34.0,8.22
1651264695.0,78.6,36.0,8.17
1651264700.0,75.1,34.0,8.34
1651264705.0,77.0,34.0,8.08
1651264710.0,76.3,34.0,8.43
1651264715.0,73.6,34.0,8.24
1651264720.0,73.9,36.0,8.21
1651264725.0,78.4,35.0,8.07
1651264730.0,75.4,36.0,8.15
1651264735.0,76.1,34.0,8.28
1651264740.0,78.5,36.0,8.48
1651264745.0,76.0,35.0,8.29
1651264750.0,77.1,36.0,8.22
1651264755.0,80.0,36.0,8.44
1651264760.0,76.0,35.0,8.43
1651264765.0,73.6,35.0,8.19
1651264770.0,78.6,35.0,8.12
1651264775.0,75.9,36.0,8.01
1651264780.0,76.7,35.0,8.29
1651264785.0,78.1,36.0,8.29
1651264790.0,74.4,36.0,8.44
1651264795.0,74.2,34.0,8.25
1651264800.0,75.7,36.0,8.06
1651264805.0,75.8,34.0,8.34
1651264810.0,76.9,34.0,8.14
1651264815.0,77.5,35.0,8.06
1651264820.0,78.0,35.0,8.08
1651264825.0,79.2,36.0,8.04
1651264830.0,76.7,34.0,8.16
1651264835.0,75.1,35.0,8.35
1651264840.0,78.1,34.0,8.25
1651264845.0,75.5,35.0,8.42
1651264850.0,77.3,34.0,8.09
1651264855.0,76.7,34.0,8.31
1651264860.0,75.1,34.0,8.16
1651264865.0,74.5,36.0,8.3
1651264870.0,74.7,34.0,8.07
1651264875.0,74.0,35.0,8.38
1651264880.0,75.3,35.0,8.34
1651264885.0,76.3,35.0,8.14
1651264890.0,75.2,35.0,8.47
1651264895.0,79.0,36.0,8.08
1651264900.0,79.3,34.0,8.4
1651264905.0,76.7,36.0,8.1
1651264910.0,74.5,35.0,8.14
1651264915.0,77.0,35.0,8.17
1651264920.0,74.5,35.0,8.02
1651264925.0,77.2,35.0,8.22
1651264930.0,76.4,35.0,8.01
1651264935.0,76.9,35.0,8.36
1651264940.0,79.2,36.0,8.3
1651264945.0,73.5,34.0,8.35
1651264950.0,80.0,36.0,8.34
1651264955.0,79.3,35.0,8.04
1651264960.0,73.0,35.0,8.27
1651264965.0,74.3,35.0,8.26
1651264970.0,79.7,35.0,8.33
1651264975.0,78.6,34.0,8.1
1651264980.0,74.6,35.0,8.45
1651264985.0,73.1,34.0,8.1
1651264990.0,74.1,35.0,8.31
1651264995.0,78.1,35.0,8.44
1651265000.0,75.5,36.0,8.0
1651265005.0,75.6,36.0,8.35
1651265010.0,75.1,34.0,8.38
1651265015.0,79.6,36.0,8.16
1651265020.0,73.9,34.0,8.32
1651265025.0,76.2,34.0,8.32
1651265030.0,75.2,35.0,8.5
1651265035.0,74.3,34.0,8.44
1651265040.0,75.9,35.0,8.06
1651265045.0,73.4,35.0,8.08
1651265050.0,74.1,34.0,8.01
1651265055.0,78.9,36.0,8.39
1651265060.0,77.7,35.0,8.04
1651265065.0,77.7,35.0,8.43
1651265070.0,74.0,34.0,8.26
1651265075.0,74.7,36.0,8.45
1651265080.0,79.9,34.0,8.39
1651265085.0,76.5,36.0,8.07
1651265090.0,75.6,35.0,8.2
1651265095.0,78.8,36.0,8.45
1651265100.0,74.8,35.0,8.16
1651265105.0,76.8,35.0,8.48
1651265110.0,73.4,36.0,8.0
1651265115.0,74.6,36.0,8.35
1651265120.0,75.3,35.0,8.16
1651265125.0,73.2,36.0,8.48
1651265130.0,73.0,34.0,8.2
1651265135.0,76.1,36.0,8.23
1651265140.0,78.9,34.0,8.02
1651265145.0,79.2,35.0,8.13
1651265150.0,77.4,35.0,8.24
1651265155.0,74.5,35.0,8.37
1651265160.0,78.5,35.0,8.23
1651265165.0,77.2,36.0,8.17
1651265170.0,76.3,35.0,8.32
1651265175.0,74.9,34.0,8.15
1651265180.0,74.5,36.0,8.01
1651265185.0,78.0,36.0,8.49
1651265190.0,75.5,34.0,8.11
1651265195.0,76.4,35.0,8.03
1651265200.0,74.0,36.0,8.07
1651265205.0,73.7,36.0,8.16
1651265210.0,73.9,34.0,8.34
1651265215.0,79.3,35.0,8.43
1651265220.0,76.8,35.0,8.05
1651265225.0,78.4,35.0,8.36
1651265230.0,76.1,35.0,8.03
1651265235.0,75.3,36.0,8.38
1651265240.0,73.5,35.0,8.37
1651265245.0,78.9,36.0,8.16
1651265250.0,77.8,34.0,8.01
1651265255.0,74.2,35.0,8.0
1651265260.0,78.5,35.0,8.41
1651265265.0,79.1,34.0,8.12
1651265270.0,74.5,35.0,8.14
1651265275.0,79.0,34.0,8.04
1651265280.0,77.4,34.0,8.35
1651265285.0,74.7,35.0,8.41
1651265290.0,78.2,35.0,8.23
1651265295.0,76.8,36.0,8.44
1651265300.0,79.1,34.0,8.0
1651265305.0,74.6,34.0,8.04
1651265310.0,77.3,36.0,8.25
1651265315.0,77.7,36.0,8.09
1651265320.0,73.3,35.0,8.04
1651265325.0,75.9,34.0,8.31
1651265330.0,74.1,34.0,8.13
1651265335.0,76.9,34.0,8.32
1651265340.0,78.5,35.0,8.3
1651265345.0,73.9,34.0,8.29
1651265350.0,76.1,35.0,8.08
1651265355.0,79.6,35.0,8.15
1651265360.0,79.5,36.0,8.06
1651265365.0,75.5,34.0,8.03
1651265370.0,75.8,36.0,8.02
1651265375.0,77.6,35.0,8.47
1651265380.0,78.3,35.0,8.19
1651265385.0,73.1,35.0,8.18
1651265390.0,79.2,34.0,8.2
1651265395.0,76.5,34.0,8.07
1651265400.0,76.4,35.0,8.2
1651265405.0,79.9,35.0,8.02
1651265410.0,74.9,36.0,8.49
1651265415.0,77.9,35.0,8.44
1651265420.0,78.2,35.0,8.29
1651265425.0,78.0,36.0,8.3
1651265430.0,79.9,34.0,8.41
1651265435.0,77.0,34.0,8.33
1651265440.0,73.7,35.0,8.08
1651265445.0,74.9,36.0,8.49
1651265450.0,77.7,34.0,8.49
1651265455.0,75.1,35.0,8.23
1651265460.0,76.1,35.0,8.19
1651265465.0,78.8,35.0,8.0
1651265470.0,78.9,34.0,8.5
1651265475.0,76.5,36.0,8.26
1651265480.0,73.7,36.0,8.26
1651265485.0,78.7,34.0,8.08
1651265490.0,74.9,35.0,8.07
1651265495.0,77.0,36.0,8.22
1651265500.0,77.2,36.0,8.26
1651265505.0,78.7,34.0,8.38
1651265510.0,74.4,34.0,8.15
1651265515.0,73.8,34.0,8.45
1651265520.0,79.9,34.0,8.42
1651265525.0,77.5,34.0,8.09
1651265530.0,78.3,35.0,8.46
1651265535.0,74.2,34.0,8.19
1651265540.0,73.1,36.0,8.15
1651265545.0,76.1,36.0,8.09
1651265550.0,78.3,35.0,8.07
1651265555.0,77.8,36.0,8.4
1651265560.0,78.3,35.0,8.18
1651265565.0,78.4,35.0,8.42
1651265570.0,78.3,34.0,8.05
1651265575.0,75.8,35.0,8.24
1651265580.0,73.8,36.0,8.25
1651265585.0,74.4,36.0,8.3
1651265590.0,75.2,36.0,8.26
1651265595.0,75.9,35.0,8.11
1651265600.0,74.4,35.0,8.2
1651265605.0,76.6,35.0,8.39
1651265610.0,75.7,34.0,8.46
1651265615.0,75.8,34.0,8.4
1651265620.0,78.6,35.0,8.13
1651265625.0,76.5,35.0,8.28
1651265630.0,79.2,34.0,8.05
1651265635.0,79.4,36.0,8.26
1651265640.0,76.0,36.0,8.32
1651265645.0,76.7,35.0,8.2
1651265650.0,77.1,35.0,8.33
1651265655.0,76.6,35.0,8.46
1651265660.0,75.5,36.0,8.46
1651265665.0,77.6,36.0,8.4
1651265670.0,78.5,34.0,8.09
1651265675.0,79.4,34.0,8.09
1651265680.0,73.3,36.0,8.22
1651265685.0,77.3,34.0,8.17
1651265690.0,76.5,36.0,8.19
1651265695.0,73.8,36.0,8.32
1651265700.0,75.3,36.0,8.41
1651265705.0,75.2,34.0,8.5
1651265710.0,75.5,36.0,8.29
1651265715.0,76.4,34.0,8.06
1651265720.0,77.7,35.0,8.0
1651265725.0,75.7,35.0,8.26
1651265730.0,73.8,34.0,8.0
1651265735.0,77.1,34.0,8.09
1651265740.0,74.0,35.0,8.32
1651265745.0,76.6,36.0,8.46
1651265750.0,77.6,34.0,8.35
1651265755.0,75.1,36.0,8.47
1651265760.0,76.3,36.0,8.07
1651265765.0,77.8,35.0,8.14
1651265770.0,73.1,36.0,8.07
1651265775.0,79.0,34.0,8.47
1651265780.0,77.1,35.0,8.29
1651265785.0,74.2,36.0,8.19
1651265790.0,76.2,34.0,8.37
1651265795.0,73.4,35.0,8.27
1651265800.0,74.6,35.0,8.29
1651265805.0,73.0,36.0,8.33
1651265810.0,73.4,34.0,8.05
1651265815.0,80.0,35.0,8.07
1651265820.0,79.7,35.0,8.32
1651265825.0,76.7,35.0,8.18
1651265830.0,75.7,35.0,8.23
1651265835.0,75.3,34.0,8.38
1651265840.0,75.1,35.0,8.1
1651265845.0,78.9,35.0,8.02
1651265850.0,79.7,35.0,8.12
1651265855.0,73.1,34.0,8.4
1651265860.0,77.5,36.0,8.39
1651265865.0,76.4,36.0,8.44
1651265870.0,75.8,36.0,8.1
1651265875.0,79.9,36.0,8.13
1651265880.0,75.9,34.0,8.26
1651265885.0,78.5,35.0,8.45
1651265890.0,75.1,35.0,8.16
1651265895.0,74.8,35.0,8.23
1651265900.0,77.3,34.0,8.14
1651265905.0,79.1,34.0,8.03
1651265910.0,75.6,35.0,8.37
1651265915.0,80.0,35.0,8.35
1651265920.0,73.8,34.0,8.32
1651265925.0,76.3,36.0,8.04
1651265930.0,77.2,35.0,8.18
1651265935.0,76.7,36.0,8.29
1651265940.0,78.8,34.0,8.06
1651265945.0,76.7,35.0,8.36
1651265950.0,74.4,35.0,8.16
1651265955.0,77.2,35.0,8.28
1651265960.0,75.8,34.0,8.47
1651265965.0,75.3,35.0,8.04
1651265970.0,76.1,35.0,8.14
1651265975.0,76.4,34.0,8.37
1651265980.0,77.1,35.0,8.49
1651265985.0,75.1,35.0,8.14
1651265990.0,79.8,36.0,8.42
1651265995.0,78.2,34.0,8.04
1651266000.0,77.0,35.0,8.49
1651266005.0,79.7,35.0,8.39
1651266010.0,73.7,34.0,8.14
1651266015.0,73.7,34.0,8.47
1651266020.0,79.6,34.0,8.3
1651266025.0,77.3,35.0,8.17
1651266030.0,78.9,36.0,8.13
1651266035.0,76.7,34.0,8.18
1651266040.0,78.5,34.0,8.47
1651266045.0,78.7,35.0,8.21
1651266050.0,79.6,35.0,8.49
1651266055.0,79.8,34.0,8.45
1651266060.0,78.6,34.0,8.23
1651266065.0,78.9,35.0,8.25
1651266070.0,73.6,36.0,8.21
1651266075.0,73.6,35.0,8.19
1651266080.0,76.9,34.0,8.36
1651266085.0,75.9,35.0,8.25
1651266090.0,79.3,34.0,8.15
1651266095.0,76.6,35.0,8.28
1651266100.0,78.1,34.0,8.09
1651266105.0,74.7,34.0,8.39
1651266110.0,78.1,34.0,8.31
1651266115.0,75.4,34.0,8.26
1651266120.0,79.6,34.0,8.19
1651266125.0,79.6,35.0,8.26
1651266130.0,76.1,36.0,8.37
1651266135.0,74.7,34.0,8.16
1651266140.0,75.5,34.0,8.09
1651266145.0,77.5,35.0,8.27
1651266150.0,76.0,35.0,8.22
1651266155.0,78.6,36.0,8.01
1651266160.0,76.9,34.0,8.33
1651266165.0,77.5,34.0,8.32
1651266170.0,76.2,36.0,8.05
1651266175.0,78.5,36.0,8.09
1651266180.0,75.6,36.0,8.17
1651266185.0,78.9,36.0,8.11
1651266190.0,74.2,36.0,8.4
1651266195.0,78.8,34.0,8.31
1651266200.0,73.2,36.0,8.42
1651266205.0,75.5,36.0,8.39
1651266210.0,77.9,36.0,8.19
1651266215.0,76.3,36.0,8.35
1651266220.0,75.0,36.0,8.43
1651266225.0,78.0,36.0,8.1
1651266230.0,79.5,36.0,8.31
1651266235.0,74.7,36.0,8.4
1651266240.0,77.7,34.0,8.47
1651266245.0,80.0,35.0,8.0
1651266250.0,74.2,36.0,8.42
1651266255.0,76.1,34.0,8.19
1651266260.0,76.1,36.0,8.46
1651266265.0,80.0,35.0,8.19
1651266270.0,77.1,34.0,8.06
1651266275.0,75.5,36.0,8.04
1651266280.0,77.2,34.0,8.26
1651266285.0,77.1,35.0,8.19
1651266290.0,74.0,34.0,8.19
1651266295.0,76.5,35.0,8.19
1651266300.0,73.0,34.0,8.39
1651266305.0,74.6,36.0,8.32
1651266310.0,76.6,35.0,8.42
1651266315.0,77.7,34.0,8.35
1651266320.0,73.7,36.0,8.13
1651266325.0,78.4,34.0,8.39
1651266330.0,79.7,34.0,8.36
1651266335.0,77.4,35.0,8.43
1651266340.0,77.3,35.0,8.23
1651266345.0,75.8,34.0,8.14
1651266350.0,79.8,36.0,8.02
1651266355.0,74.0,35.0,8.28
1651266360.0,73.9,36.0,8.0
1651266365.0,74.8,34.0,8.32
1651266370.0,77.4,36.0,8.31
1651266375.0,77.9,34.0,8.14
1651266380.0,76.5,36.0,8.05
1651266385.0,73.3,35.0,8.19
1651266390.0,77.3,36.0,8.34
1651266395.0,76.2,36.0,8.46
1651266400.0,79.2,34.0,8.3
1651266405.0,78.5,35.0,8.5
1651266410.0,78.1,35.0,8.13
1651266415.0,73.1,36.0,8.5
1651266420.0,73.4,34.0,8.01
1651266425.0,73.2,35.0,8.11
1651266430.0,79.5,36.0,8.27
1651266435.0,74.1,34.0,8.16
1651266440.0,75.0,34.0,8.13
1651266445.0,77.2,35.0,8.4
1651266450.0,74.6,34.0,8.4
1651266455.0,77.5,34.0,8.47
1651266460.0,76.2,36.0,8.28
1651266465.0,74.8,36.0,8.33
1651266470.0,75.5,35.0,8.32
1651266475.0,75.5,34.0,8.3
1651266480.0,80.0,35.0,8.22
1651266485.0,76.3,36.0,8.5
1651266490.0,73.3,35.0,8.05
1651266495.0,79.9,36.0,8.37
1651266500.0,75.4,36.0,8.37
1651266505.0,73.5,34.0,8.15
1651266510.0,74.6,34.0,8.27
1651266515.0,77.4,34.0,8.02
1651266520.0,77.9,35.0,8.13
1651266525.0,79.0,34.0,8.21
1651266530.0,80.0,35.0,8.28
1651266535.0,76.5,35.0,8.41
1651266540.0,75.9,36.0,8.05
1651266545.0,76.1,34.0,8.21
1651266550.0,76.5,36.0,8.03
1651266555.0,73.9,35.0,8.42
1651266560.0,75.7,36.0,8.06
1651266565.0,74.0,35.0,8.39
1651266570.0,77.9,35.0,8.29
1651266575.0,78.0,35.0,8.4
1651266580.0,77.0,34.0,8.11
1651266585.0,75.9,34.0,8.22
1651266590.0,73.1,34.0,8.1
1651266595.0,73.3,34.0,8.14
1651266600.0,76.7,36.0,8.16
1651266605.0,76.2,35.0,8.15
1651266610.0,78.1,36.0,8.13
1651266615.0,76.3,36.0,8.22
1651266620.0,76.0,36.0,8.13
1651266625.0,74.9,36.0,8.2
1651266630.0,80.0,36.0,8.23
1651266635.0,79.0,36.0,8.16
1651266640.0,77.8,34.0,8.39
1651266645.0,78.5,35.0,8.23
1651266650.0,75.1,35.0,8.14
1651266655.0,77.1,35.0,8.4
1651266660.0,75.8,34.0,8.41
1651266665.0,73.8,36.0,8.3
1651266670.0,79.0,35.0,8.46
1651266675.0,78.4,36.0,8.49
1651266680.0,79.6,36.0,8.12
1651266685.0,75.1,34.0,8.46
1651266690.0,79.8,35.0,8.3
1651266695.0,77.2,35.0,8.26
1651266700.0,76.0,35.0,8.3
1651266705.0,78.7,36.0,8.05
1651266710.0,80.0,35.0,8.25
1651266715.0,73.6,35.0,8.4
1651266720.0,74.9,35.0,8.29
1651266725.0,78.2,34.0,8.15
1651266730.0,77.0,34.0,8.32
1651266735.0,73.4,36.0,8.36
1651266740.0,76.9,36.0,8.2
1651266745.0,79.5,36.0,8.05
1651266750.0,78.4,35.0,8.06
1651266755.0,74.1,34.0,8.42
1651266760.0,73.0,34.0,8.04
1651266765.0,79.8,36.0,8.28
1651266770.0,77.8,35.0,8.15
1651266775.0,79.1,36.0,8.45
1651266780.0,76.7,36.0,8.16
1651266785.0,76.1,35.0,8.08
1651266790.0,75.4,36.0,8.46
1651266795.0,79.2,34.0,8.38
1651266800.0,79.0,35.0,8.49
1651266805.0,77.6,34.0,8.33
1651266810.0,74.7,34.0,8.08
1651266815.0,76.6,35.0,8.0
1651266820.0,73.2,36.0,8.07
1651266825.0,79.6,36.0,8.14
1651266830.0,75.6,34.0,8.24
1651266835.0,73.2,34.0,8.08
1651266840.0,79.3,34.0,8.05
1651266845.0,75.0,36.0,8.32
1651266850.0,75.6,35.0,8.49
1651266855.0,79.4,36.0,8.33
1651266860.0,76.1,35.0,8.36
1651266865.0,77.8,35.0,8.34
1651266870.0,75.1,35.0,8.5
1651266875.0,75.3,35.0,8.22
1651266880.0,73.1,35.0,8.5
1651266885.0,74.8,36.0,8.2
1651266890.0,76.8,35.0,8.17
1651266895.0,78.9,36.0,8.02
1651266900.0,79.7,36.0,8.36
1651266905.0,73.9,34.0,8.32
1651266910.0,78.1,34.0,8.46
1651266915.0,77.5,34.0,8.27
1651266920.0,73.9,34.0,8.42
1651266925.0,75.3,35.0,8.05
1651266930.0,73.9,36.0,8.3
1651266935.0,74.3,34.0,8.12
1651266940.0,73.0,36.0,8.13
1651266945.0,75.3,35.0,8.21
1651266950.0,74.4,34.0,8.41
1651266955.0,73.8,36.0,8.36
1651266960.0,76.6,35.0,8.07
1651266965.0,78.1,35.0,8.04
1651266970.0,75.9,34.0,8.37
1651266975.0,77.9,34.0,8.33
1651266980.0,77.4,35.0,8.24
1651266985.0,75.6,36.0,8.33
1651266990.0,77.5,35.0,8.5
1651266995.0,74.7,36.0,8.01
1651267000.0,74.1,36.0,8.48
1651267005.0,74.9,34.0,8.41
1651267010.0,76.8,36.0,8.37
1651267015.0,73.1,35.0,8.46
1651267020.0,79.1,36.0,8.0
1651267025.0,74.0,36.0,8.16
1651267030.0,76.8,36.0,8.19
1651267035.0,75.9,35.0,8.21
1651267040.0,78.0,36.0,8.21
1651267045.0,79.3,34.0,8.23
1651267050.0,73.2,35.0,8.25
1651267055.0,74.1,34.0,8.17
1651267060.0,78.2,36.0,8.37
1651267065.0,77.1,34.0,8.18
1651267070.0,73.4,36.0,8.0
1651267075.0,79.2,34.0,8.37
1651267080.0,77.3,36.0,8.3
1651267085.0,74.0,36.0,8.45
1651267090.0,79.9,35.0,8.27
1651267095.0,79.8,34.0,8.01
1651267100.0,77.4,35.0,8.0
1651267105.0,77.1,36.0,8.43
1651267110.0,79.3,36.0,8.13
1651267115.0,77.4,35.0,8.27
1651267120.0,78.8,36.0,8.38
1651267125.0,75.1,35.0,8.06
1651267130.0,79.6,36.0,8.35
1651267135.0,74.8,34.0,8.44
1651267140.0,77.7,35.0,8.02
1651267145.0,74.2,36.0,8.25
1651267150.0,74.1,36.0,8.25
1651267155.0,75.2,34.0,8.34
1651267160.0,74.2,34.0,8.08
1651267165.0,74.3,36.0,8.46
1651267170.0,73.4,36.0,8.41
1651267175.0,77.8,36.0,8.24
1651267180.0,78.2,34.0,8.25
1651267185.0,78.6,36.0,8.3
1651267190.0,78.9,34.0,8.49
1651267195.0,75.8,35.0,8.23
1651267200.0,77.9,35.0,8.42
1651267205.0,73.8,35.0,8.36
1651267210.0,77.6,36.0,8.4
1651267215.0,77.4,36.0,8.23
1651267220.0,74.3,36.0,8.32
1651267225.0,77.6,34.0,8.4
1651267230.0,75.9,34.0,8.45
1651267235.0,75.3,35.0,8.3
1651267240.0,74.4,35.0,8.11
1651267245.0,76.6,36.0,8.17
1651267250.0,74.0,34.0,8.18
1651267255.0,77.4,36.0,8.28
1651267260.0,73.6,35.0,8.37
1651267265.0,80.0,36.0,8.17
1651267270.0,75.9,35.0,8.35
1651267275.0,78.9,35.0,8.35
1651267280.0,73.6,36.0,8.2
1651267285.0,74.7,35.0,8.14
1651267290.0,74.9,36.0,8.11
1651267295.0,76.5,35.0,8.41
1651267300.0,73.8,34.0,8.36
1651267305.0,74.2,36.0,8.32
1651267310.0,76.9,35.0,8.45
1651267315.0,74.7,34.0,8.04
1651267320.0,79.4,36.0,8.29
1651267325.0,74.9,35.0,8.04
1651267330.0,74.6,35.0,8.01
1651267335.0,75.4,34.0,8.21
1651267340.0,77.1,35.0,8.17
1651267345.0,76.2,34.0,8.4
1651267350.0,73.4,36.0,8.28
1651267355.0,76.9,36.0,8.33
1651267360.0,75.7,35.0,8.29
1651267365.0,78.9,35.0,8.26
1651267370.0,75.3,35.0,8.48
1651267375.0,79.1,34.0,8.04
1651267380.0,77.6,35.0,8.28
1651267385.0,76.4,35.0,8.27
1651267390.0,77.2,35.0,8.41
1651267395.0,74.3,35.0,8.02
1651267400.0,73.8,35.0,8.5
1651267405.0,77.7,35.0,8.07
1651267410.0,80.0,36.0,8.47
1651267415.0,75.2,34.0,8.44
1651267420.0,77.5,36.0,8.34
1651267425.0,75.7,35.0,8.1
1651267430.0,75.8,36.0,8.22
1651267435.0,76.6,35.0,8.38
1651267440.0,76.5,35.0,8.02
1651267445.0,78.8,36.0,8.18
1651267450.0,79.6,34.0,8.42
1651267455.0,76.1,34.0,8.05
1651267460.0,79.3,35.0,8.28
1651267465.0,74.0,35.0,8.42
1651267470.0,79.3,34.0,8.38
1651267475.0,75.9,35.0,8.27
1651267480.0,79.6,35.0,8.14
1651267485.0,74.1,36.0,8.41
1651267490.0,74.1,35.0,8.35
1651267495.0,78.3,35.0,8.46
1651267500.0,79.3,34.0,8.28
1651267505.0,78.0,34.0,8.06
1651267510.0,74.6,34.0,8.02
1651267515.0,74.6,36.0,8.18
1651267520.0,76.9,34.0,8.46
1651267525.0,80.0,34.0,8.34
1651267530.0,75.2,34.0,8.04
1651267535.0,77.8,35.0,8.18
1651267540.0,75.7,36.0,8.22
1651267545.0,75.8,35.0,8.04
1651267550.0,77.5,35.0,8.29
1651267555.0,75.2,34.0,8.47
1651267560.0,79.8,34.0,8.44
1651267565.0,79.8,34.0,8.08
1651267570.0,79.9,35.0,8.19
1651267575.0,78.5,36.0,8.45
1651267580.0,77.2,36.0,8.47
1651267585.0,73.9,34.0,8.13
1651267590.0,73.9,35.0,8.4
1651267595.0,78.9,35.0,8.41
1651267600.0,78.2,35.0,8.45
1651267605.0,76.5,34.0,8.2
1651267610.0,77.1,36.0,8.11
1651267615.0,76.1,34.0,8.5
1651267620.0,76.4,36.0,8.14
1651267625.0,73.8,34.0,8.19
1651267630.0,73.6,34.0,8.31
1651267635.0,74.3,34.0,8.06
1651267640.0,78.9,36.0,8.34
1651267645.0,78.0,35.0,8.28
1651267650.0,74.5,36.0,8.18
1651267655.0,77.3,36.0,8.42
1651267660.0,78.1,34.0,8.05
1651267665.0,80.0,34.0,8.45
1651267670.0,78.8,36.0,8.3
1651267675.0,76.9,36.0,8.05
1651267680.0,76.8,34.0,8.04
1651267685.0,79.2,35.0,8.42
1651267690.0,77.8,34.0,8.12
1651267695.0,75.2,36.0,8.09
1651267700.0,74.9,34.0,8.07
1651267705.0,76.4,34.0,8.36
1651267710.0,76.2,36.0,8.13
1651267715.0,75.1,34.0,8.14
1651267720.0,76.3,35.0,8.26
1651267725.0,79.5,35.0,8.39
1651267730.0,76.7,35.0,8.26
1651267735.0,76.2,34.0,8.43
1651267740.0,75.6,36.0,8.16
1651267745.0,77.2,34.0,8.09
1651267750.0,73.6,35.0,8.38
1651267755.0,74.0,36.0,8.35
1651267760.0,75.0,36.0,8.12
1651267765.0,75.4,34.0,8.5
1651267770.0,77.9,35.0,8.08
1651267775.0,79.9,36.0,8.22
1651267780.0,77.8,35.0,8.36
1651267785.0,74.3,36.0,8.43
1651267790.0,74.1,34.0,8.16
1651267795.0,77.7,34.0,8.27
1651267800.0,73.6,35.0,8.07
1651267805.0,78.9,35.0,8.38
1651267810.0,73.3,34.0,8.37
1651267815.0,76.4,34.0,8.06
1651267820.0,78.2,36.0,8.19
1651267825.0,75.3,34.0,8.23
1651267830.0,75.4,36.0,8.32
1651267835.0,78.4,35.0,8.42
1651267840.0,78.1,34.0,8.06
1651267845.0,76.5,36.0,8.5
1651267850.0,75.1,36.0,8.25
1651267855.0,79.9,35.0,8.06
1651267860.0,73.2,34.0,8.12
1651267865.0,78.2,36.0,8.01
1651267870.0,79.5,34.0,8.08
1651267875.0,79.4,36.0,8.23
1651267880.0,74.0,34.0,8.46
1651267885.0,75.4,35.0,8.07
1651267890.0,78.8,35.0,8.42
1651267895.0,79.2,35.0,8.01
1651267900.0,77.6,35.0,8.14
1651267905.0,76.4,35.0,8.31
1651267910.0,74.9,35.0,8.35
1651267915.0,73.6,35.0,8.46
1651267920.0,73.6,35.0,8.33
1651267925.0,78.7,36.0,8.3
1651267930.0,78.5,34.0,8.2
1651267935.0,79.5,36.0,8.25
1651267940.0,79.7,36.0,8.01
1651267945.0,79.2,35.0,8.21
1651267950.0,78.1,35.0,8.5
1651267955.0,78.0,34.0,8.47
1651267960.0,74.2,35.0,8.5
1651267965.0,77.2,35.0,8.3
1651267970.0,78.6,35.0,8.01
1651267975.0,74.9,36.0,8.24
